id,veh_type,t_depart_secs,t_arrival_secs,t_traveltime_secs,origin,destiny,route_detail,route_path_num,is_attended,has_finished
1195,car,262,416,154,12/4to12/5,14/15totop14,12/4to12/5:12/5to12/6:12/6to12/7:12/7to12/8:12/8to12/9:12/9to12/10:12/10to12/11:12/11to12/12:12/12to12/13:12/13to12/14:12/14to12/15:12/15to13/15:13/15to14/15:14/15totop14:,14,False,True
2795,car,262,401,139,13/14to13/13,13/3to13/2,13/14to13/13:13/13to13/12:13/12to13/11:13/11to13/10:13/10to13/9:13/9to13/8:13/8to13/7:13/7to13/6:13/6to13/5:13/5to13/4:13/4to13/3:13/3to13/2:,12,True,True
3346,car,262,408,146,4/12to3/12,5/4to5/5,4/12to3/12:3/12to3/11:3/11to3/10:3/10to3/9:3/9to3/8:3/8to3/7:3/7to3/6:3/6to3/5:3/5to3/4:3/4to4/4:4/4to5/4:5/4to5/5:,12,True,True
2153,car,263,358,95,3/2to2/2,3/7to4/7,3/2to2/2:2/2to2/3:2/3to2/4:2/4to2/5:2/5to2/6:2/6to2/7:2/7to3/7:3/7to4/7:,8,False,True
3299,car,264,335,71,6/11to6/12,7/15to8/15,6/11to6/12:6/12to6/13:6/13to6/14:6/14to6/15:6/15to7/15:7/15to8/15:,6,False,True
1457,car,264,576,312,5/14to5/13,15/0to15/1,5/14to5/13:5/13to6/13:6/13to7/13:7/13to8/13:8/13to9/13:9/13to10/13:10/13to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to10/1:10/1to10/0:10/0to11/0:11/0to12/0:12/0to13/0:13/0to14/0:14/0to15/0:15/0to15/1:,25,False,True
957,motorcycle,265,350,85,5/1to6/1,9/3to9/4,5/1to6/1:6/1to6/2:6/2to6/3:6/3to7/3:7/3to8/3:8/3to9/3:9/3to9/4:,7,False,True
350,car,265,658,393,right0to15/0,0/15totop0,right0to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to11/1:11/1to10/1:10/1to9/1:9/1to8/1:8/1to7/1:7/1to6/1:6/1to5/1:5/1to4/1:4/1to3/1:3/1to2/1:2/1to1/1:1/1to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,32,True,True
1003,car,265,674,409,1/3to1/4,15/15to15/14,1/3to1/4:1/4to2/4:2/4to3/4:3/4to4/4:4/4to5/4:5/4to6/4:6/4to7/4:7/4to8/4:8/4to9/4:9/4to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to10/13:10/13to10/14:10/14to10/15:10/15to11/15:11/15to12/15:12/15to13/15:13/15to14/15:14/15to15/15:15/15to15/14:,27,False,True
3079,car,266,294,28,top6to6/15,6/14to6/13,top6to6/15:6/15to6/14:6/14to6/13:,3,True,True
1753,car,266,473,207,1/1to1/2,14/1to15/1,1/1to1/2:1/2to2/2:2/2to3/2:3/2to4/2:4/2to5/2:5/2to6/2:6/2to7/2:7/2to8/2:8/2to9/2:9/2to10/2:10/2to10/1:10/1to11/1:11/1to12/1:12/1to13/1:13/1to14/1:14/1to15/1:,16,False,True
1926,car,267,485,218,11/9to10/9,2/14to2/15,11/9to10/9:10/9to9/9:9/9to8/9:8/9to7/9:7/9to6/9:6/9to5/9:5/9to4/9:4/9to3/9:3/9to2/9:2/9to2/10:2/10to2/11:2/11to2/12:2/12to2/13:2/13to2/14:2/14to2/15:,15,True,True
1079,car,268,481,213,10/4to10/3,0/6to0/7,10/4to10/3:10/3to10/4:10/4to9/4:9/4to8/4:8/4to7/4:7/4to6/4:6/4to5/4:5/4to4/4:4/4to3/4:3/4to2/4:2/4to1/4:1/4to0/4:0/4to0/5:0/5to0/6:0/6to0/7:,15,True,True
2600,car,268,398,130,15/7to14/7,12/14to12/15,15/7to14/7:14/7to13/7:13/7to12/7:12/7to12/8:12/8to12/9:12/9to12/10:12/10to12/11:12/11to12/12:12/12to12/13:12/13to12/14:12/14to12/15:,11,True,True
995,car,268,623,355,right11to15/11,3/1to3/0,right11to15/11:15/11to14/11:14/11to13/11:13/11to12/11:12/11to11/11:11/11to10/11:10/11to9/11:9/11to8/11:8/11to7/11:7/11to6/11:6/11to5/11:5/11to4/11:4/11to3/11:3/11to3/10:3/10to3/9:3/9to3/8:3/8to3/7:3/7to3/6:3/6to3/5:3/5to3/4:3/4to3/3:3/3to3/2:3/2to3/1:3/1to3/0:,24,False,True
404,car,269,418,149,11/6to10/6,8/0tobottom8,11/6to10/6:10/6to9/6:9/6to8/6:8/6to8/5:8/5to8/4:8/4to8/3:8/3to8/2:8/2to8/1:8/1to8/0:8/0tobottom8:,10,False,True
1257,car,269,357,88,2/2to2/3,5/4to5/5,2/2to2/3:2/3to2/4:2/4to3/4:3/4to4/4:4/4to5/4:5/4to5/5:,6,False,True
1865,car,269,331,62,11/13to12/13,14/14to15/14,11/13to12/13:12/13to12/14:12/14to13/14:13/14to14/14:14/14to15/14:,5,False,True
1529,motorcycle,269,370,101,15/14to14/14,8/15totop8,15/14to14/14:14/14to13/14:13/14to12/14:12/14to11/14:11/14to10/14:10/14to9/14:9/14to8/14:8/14to8/15:8/15totop8:,9,True,True
1105,car,270,444,174,1/11to1/10,10/8to10/7,1/11to1/10:1/10to2/10:2/10to3/10:3/10to4/10:4/10to5/10:5/10to6/10:6/10to7/10:7/10to8/10:8/10to9/10:9/10to10/10:10/10to10/9:10/9to10/8:10/8to10/7:,13,False,True
1181,car,270,465,195,top1to1/15,6/6to6/7,top1to1/15:1/15to1/14:1/14to1/13:1/13to1/12:1/12to1/11:1/11to1/10:1/10to1/9:1/9to1/8:1/8to1/7:1/7to1/6:1/6to2/6:2/6to3/6:3/6to4/6:4/6to5/6:5/6to6/6:6/6to6/7:,16,True,True
1448,car,271,339,68,7/10to6/10,6/14to7/14,7/10to6/10:6/10to6/11:6/11to6/12:6/12to6/13:6/13to6/14:6/14to7/14:,6,True,True
3217,car,271,396,125,0/3to0/4,5/7to5/6,0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to1/7:1/7to2/7:2/7to3/7:3/7to4/7:4/7to5/7:5/7to5/6:,10,False,True
2319,car,271,353,82,12/10to12/9,11/6to10/6,12/10to12/9:12/9to12/8:12/8to12/7:12/7to12/6:12/6to11/6:11/6to10/6:,6,True,True
965,car,271,374,103,7/1to8/1,10/4to11/4,7/1to8/1:8/1to8/2:8/2to9/2:9/2to10/2:10/2to10/3:10/3to10/4:10/4to11/4:,7,True,True
1786,car,271,445,174,top12to12/15,11/2to11/1,top12to12/15:12/15to11/15:11/15to11/14:11/14to11/13:11/13to11/12:11/12to11/11:11/11to11/10:11/10to11/9:11/9to11/8:11/8to11/7:11/7to11/6:11/6to11/5:11/5to11/4:11/4to11/3:11/3to11/2:11/2to11/1:,16,True,True
1281,car,272,547,275,8/14to7/14,0/6to1/6,8/14to7/14:7/14to6/14:6/14to5/14:5/14to4/14:4/14to3/14:3/14to2/14:2/14to1/14:1/14to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to1/6:,17,False,True
1477,car,272,327,55,1/1to1/0,4/0tobottom4,1/1to1/0:1/0to2/0:2/0to3/0:3/0to4/0:4/0tobottom4:,5,False,True
3379,car,272,398,126,4/5to4/6,9/9to9/8,4/5to4/6:4/6to4/7:4/7to4/8:4/8to4/9:4/9to5/9:5/9to6/9:6/9to7/9:7/9to8/9:8/9to9/9:9/9to9/8:,10,False,True
520,car,272,433,161,2/15to1/15,1/3to1/2,2/15to1/15:1/15to1/14:1/14to1/13:1/13to1/12:1/12to1/11:1/11to1/10:1/10to1/9:1/9to1/8:1/8to1/7:1/7to1/6:1/6to1/5:1/5to1/4:1/4to1/3:1/3to1/2:,14,True,True
2091,car,273,627,354,right6to15/6,1/13to0/13,right6to15/6:15/6to14/6:14/6to13/6:13/6to12/6:12/6to11/6:11/6to10/6:10/6to9/6:9/6to8/6:8/6to7/6:7/6to6/6:6/6to5/6:5/6to4/6:4/6to3/6:3/6to2/6:2/6to1/6:1/6to1/7:1/7to1/8:1/8to1/9:1/9to1/10:1/10to1/11:1/11to1/12:1/12to1/13:1/13to0/13:,23,False,True
2861,car,273,347,74,1/7to0/7,0/2toleft2,1/7to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2toleft2:,7,True,True
2762,motorcycle,273,404,131,13/3to13/4,7/2to7/1,13/3to13/4:13/4to12/4:12/4to12/3:12/3to11/3:11/3to10/3:10/3to9/3:9/3to8/3:8/3to7/3:7/3to7/2:7/2to7/1:,10,True,True
2733,car,274,591,317,0/11to0/10,14/6to15/6,0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to1/6:1/6to2/6:2/6to3/6:3/6to4/6:4/6to5/6:5/6to6/6:6/6to7/6:7/6to8/6:8/6to9/6:9/6to10/6:10/6to11/6:11/6to12/6:12/6to13/6:13/6to14/6:14/6to15/6:,20,True,True
691,motorcycle,275,463,188,12/8to11/8,0/8toleft8,12/8to11/8:11/8to10/8:10/8to9/8:9/8to8/8:8/8to7/8:7/8to6/8:6/8to5/8:5/8to4/8:4/8to3/8:3/8to2/8:2/8to1/8:1/8to0/8:0/8toleft8:,13,True,True
2199,car,275,441,166,12/11to12/12,6/11to6/10,12/11to12/12:12/12to11/12:11/12to11/11:11/11to10/11:10/11to9/11:9/11to8/11:8/11to7/11:7/11to6/11:6/11to6/10:,9,True,True
94,car,276,663,387,left15to0/15,15/0tobottom15,left15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to1/2:1/2to2/2:2/2to3/2:3/2to4/2:4/2to5/2:5/2to6/2:6/2to7/2:7/2to8/2:8/2to9/2:9/2to10/2:10/2to10/1:10/1to11/1:11/1to11/0:11/0to12/0:12/0to13/0:13/0to14/0:14/0to15/0:15/0tobottom15:,32,True,True
416,car,276,566,290,0/12to0/11,13/6to14/6,0/12to0/11:0/11to1/11:1/11to2/11:2/11to3/11:3/11to4/11:4/11to5/11:5/11to6/11:6/11to7/11:7/11to8/11:8/11to9/11:9/11to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to11/6:11/6to12/6:12/6to13/6:13/6to14/6:,20,False,True
403,motorcycle,277,345,68,6/11to7/11,10/11to11/11,6/11to7/11:7/11to8/11:8/11to9/11:9/11to10/11:10/11to11/11:,5,False,True
2394,car,277,464,187,1/2to2/2,8/8to9/8,1/2to2/2:2/2to2/3:2/3to2/4:2/4to2/5:2/5to2/6:2/6to2/7:2/7to2/8:2/8to3/8:3/8to4/8:4/8to5/8:5/8to6/8:6/8to7/8:7/8to8/8:8/8to9/8:,14,False,True
3183,motorcycle,277,437,160,11/5to10/5,7/13to7/14,11/5to10/5:10/5to9/5:9/5to8/5:8/5to7/5:7/5to7/6:7/6to7/7:7/7to7/8:7/8to7/9:7/9to7/10:7/10to7/11:7/11to7/12:7/12to7/13:7/13to7/14:,13,False,True
2569,car,277,313,36,14/6to14/7,13/7to13/8,14/6to14/7:14/7to13/7:13/7to13/8:,3,False,True
2047,car,277,329,52,8/14to8/15,6/15to5/15,8/14to8/15:8/15to7/15:7/15to6/15:6/15to5/15:,4,False,True
2190,car,277,569,292,right12to15/12,0/15toleft15,right12to15/12:15/12to14/12:14/12to13/12:13/12to12/12:12/12to11/12:11/12to10/12:10/12to9/12:9/12to8/12:8/12to7/12:7/12to6/12:6/12to5/12:5/12to4/12:4/12to3/12:3/12to2/12:2/12to1/12:1/12to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15toleft15:,20,False,True
1885,car,277,512,235,9/15to10/15,12/1to13/1,9/15to10/15:10/15to10/14:10/14to10/13:10/13to11/13:11/13to11/12:11/12to11/11:11/11to11/10:11/10to11/9:11/9to11/8:11/8to11/7:11/7to11/6:11/6to11/5:11/5to11/4:11/4to11/3:11/3to11/2:11/2to11/1:11/1to12/1:12/1to13/1:,18,True,True
2296,car,278,387,109,1/7to1/8,0/13toleft13,1/7to1/8:1/8to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13toleft13:,8,False,True
519,motorcycle,278,551,273,top3to3/15,11/3to11/4,top3to3/15:3/15to3/14:3/14to3/13:3/13to3/12:3/12to3/11:3/11to3/10:3/10to3/9:3/9to3/8:3/8to3/7:3/7to3/6:3/6to3/5:3/5to3/4:3/4to3/3:3/3to4/3:4/3to5/3:5/3to6/3:6/3to7/3:7/3to8/3:8/3to9/3:9/3to10/3:10/3to11/3:11/3to11/4:,22,True,True
1714,car,279,454,175,top13to13/15,10/5to10/4,top13to13/15:13/15to12/15:12/15to12/14:12/14to12/13:12/13to12/12:12/12to12/11:12/11to12/10:12/10to12/9:12/9to12/8:12/8to12/7:12/7to12/6:12/6to11/6:11/6to10/6:10/6to10/5:10/5to10/4:,15,True,True
2707,car,279,434,155,3/4to3/5,8/10to9/10,3/4to3/5:3/5to3/6:3/6to3/7:3/7to3/8:3/8to3/9:3/9to3/10:3/10to4/10:4/10to5/10:5/10to6/10:6/10to7/10:7/10to8/10:8/10to9/10:,12,True,True
220,car,279,762,483,right15to15/15,0/0tobottom0,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to1/15:1/15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,32,False,True
195,car,280,664,384,left0to0/0,15/15totop15,left0to0/0:0/0to1/0:1/0to2/0:2/0to3/0:3/0to4/0:4/0to5/0:5/0to6/0:6/0to7/0:7/0to8/0:8/0to9/0:9/0to10/0:10/0to10/1:10/1to10/2:10/2to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to10/13:10/13to10/14:10/14to10/15:10/15to11/15:11/15to12/15:12/15to13/15:13/15to14/15:14/15to15/15:15/15totop15:,32,False,True
790,car,280,316,36,5/11to5/10,5/9to6/9,5/11to5/10:5/10to5/9:5/9to6/9:,3,False,True
643,car,281,330,49,11/0to11/1,10/2to10/3,11/0to11/1:11/1to10/1:10/1to10/2:10/2to10/3:,4,False,True
2534,car,281,494,213,11/12to10/12,6/1to6/0,11/12to10/12:10/12to10/11:10/11to9/11:9/11to8/11:8/11to7/11:7/11to6/11:6/11to6/10:6/10to6/9:6/9to6/8:6/8to6/7:6/7to6/6:6/6to6/5:6/5to6/4:6/4to6/3:6/3to6/2:6/2to6/1:6/1to6/0:,17,True,True
1427,car,281,447,166,1/0to2/0,2/12to2/13,1/0to2/0:2/0to2/1:2/1to2/2:2/2to2/3:2/3to2/4:2/4to2/5:2/5to2/6:2/6to2/7:2/7to2/8:2/8to2/9:2/9to2/10:2/10to2/11:2/11to2/12:2/12to2/13:,14,True,True
340,car,282,654,372,right0to15/0,0/15totop0,right0to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to5/0:5/0to4/0:4/0to3/0:3/0to2/0:2/0to1/0:1/0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,32,True,True
3118,car,282,375,93,2/3to2/4,2/10to1/10,2/3to2/4:2/4to2/5:2/5to2/6:2/6to2/7:2/7to2/8:2/8to2/9:2/9to2/10:2/10to1/10:,8,False,True
3281,car,283,398,115,0/2to0/3,1/10to1/9,0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to1/10:1/10to1/9:,10,True,True
2015,car,283,510,227,15/10to14/10,6/15to5/15,15/10to14/10:14/10to13/10:13/10to12/10:12/10to11/10:11/10to10/10:10/10to9/10:9/10to8/10:8/10to7/10:7/10to6/10:6/10to6/11:6/11to6/12:6/12to6/13:6/13to6/14:6/14to6/15:6/15to5/15:,15,False,True
224,car,283,776,493,right15to15/15,0/0tobottom0,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to1/15:1/15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,32,False,True
150,car,283,674,391,left0to0/0,15/15totop15,left0to0/0:0/0to1/0:1/0to2/0:2/0to3/0:3/0to4/0:4/0to5/0:5/0to6/0:6/0to7/0:7/0to8/0:8/0to9/0:9/0to10/0:10/0to10/1:10/1to10/2:10/2to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to10/13:10/13to10/14:10/14to10/15:10/15to11/15:11/15to12/15:12/15to13/15:13/15to14/15:14/15to15/15:15/15totop15:,32,False,True
298,car,284,786,502,right15to15/15,0/0tobottom0,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to1/15:1/15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,32,False,True
475,car,284,428,144,10/13to10/12,10/6to10/5,10/13to10/12:10/12to10/11:10/11to10/10:10/10to11/10:11/10to11/9:11/9to11/8:11/8to10/8:10/8to10/7:10/7to10/6:10/6to10/5:,10,True,True
2189,car,284,532,248,4/2to3/2,9/15to9/14,4/2to3/2:3/2to3/3:3/3to3/4:3/4to3/5:3/5to3/6:3/6to3/7:3/7to3/8:3/8to3/9:3/9to3/10:3/10to3/11:3/11to3/12:3/12to3/13:3/13to3/14:3/14to3/15:3/15to4/15:4/15to5/15:5/15to6/15:6/15to7/15:7/15to8/15:8/15to9/15:9/15to9/14:,21,True,True
3148,motorcycle,284,381,97,9/6to9/5,4/6to3/6,9/6to9/5:9/5to8/5:8/5to7/5:7/5to6/5:6/5to5/5:5/5to4/5:4/5to4/6:4/6to3/6:,8,False,True
3051,motorcycle,285,544,259,1/8to2/8,10/15to11/15,1/8to2/8:2/8to2/9:2/9to2/10:2/10to2/11:2/11to2/12:2/12to2/13:2/13to3/13:3/13to4/13:4/13to5/13:5/13to6/13:6/13to7/13:7/13to8/13:8/13to9/13:9/13to10/13:10/13to10/14:10/14to10/15:10/15to11/15:,17,True,True
3310,car,285,380,95,4/3to3/3,1/7to2/7,4/3to3/3:3/3to2/3:2/3to1/3:1/3to1/4:1/4to1/5:1/5to1/6:1/6to1/7:1/7to2/7:,8,False,True
376,car,286,675,389,right0to15/0,0/15totop0,right0to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to5/0:5/0to4/0:4/0to3/0:3/0to2/0:2/0to1/0:1/0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,32,False,True
1107,motorcycle,287,381,94,12/3to11/3,11/9to12/9,12/3to11/3:11/3to11/4:11/4to11/5:11/5to11/6:11/6to11/7:11/7to11/8:11/8to11/9:11/9to12/9:,8,False,True
2498,car,287,452,165,3/15to4/15,6/5to6/6,3/15to4/15:4/15to4/14:4/14to4/13:4/13to4/12:4/12to4/11:4/11to4/10:4/10to4/9:4/9to4/8:4/8to4/7:4/7to4/6:4/6to4/5:4/5to5/5:5/5to6/5:6/5to6/6:,14,False,True
2657,car,287,470,183,14/3to14/4,10/13to10/14,14/3to14/4:14/4to13/4:13/4to12/4:12/4to11/4:11/4to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to10/13:10/13to10/14:,15,False,True
2558,motorcycle,288,384,96,0/6to1/6,2/11to2/12,0/6to1/6:1/6to1/7:1/7to1/8:1/8to1/9:1/9to1/10:1/10to1/11:1/11to2/11:2/11to2/12:,8,False,True
2468,car,288,434,146,2/8to3/8,6/1to7/1,2/8to3/8:3/8to3/7:3/7to3/6:3/6to3/5:3/5to3/4:3/4to3/3:3/3to3/2:3/2to3/1:3/1to4/1:4/1to5/1:5/1to6/1:6/1to7/1:,12,True,True
3273,car,288,463,175,15/0to14/0,6/3to7/3,15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to6/1:6/1to6/2:6/2to6/3:6/3to7/3:,13,True,True
699,car,288,439,151,6/13to6/14,5/4to4/4,6/13to6/14:6/14to5/14:5/14to5/13:5/13to5/12:5/12to5/11:5/11to5/10:5/10to5/9:5/9to5/8:5/8to5/7:5/7to5/6:5/6to5/5:5/5to5/4:5/4to4/4:,13,True,True
3138,car,289,600,311,3/14to3/13,12/8to12/7,3/14to3/13:3/13to3/12:3/12to3/11:3/11to3/10:3/10to3/9:3/9to3/8:3/8to4/8:4/8to5/8:5/8to6/8:6/8to7/8:7/8to8/8:8/8to9/8:9/8to10/8:10/8to11/8:11/8to12/8:12/8to12/7:,16,True,True
768,motorcycle,289,383,94,1/13to0/13,5/14to5/15,1/13to0/13:0/13to0/14:0/14to1/14:1/14to2/14:2/14to3/14:3/14to4/14:4/14to5/14:5/14to5/15:,8,False,True
79,car,289,660,371,left15to0/15,15/0tobottom15,left15to0/15:0/15to1/15:1/15to2/15:2/15to3/15:3/15to4/15:4/15to5/15:5/15to6/15:6/15to7/15:7/15to8/15:8/15to9/15:9/15to10/15:10/15to10/14:10/14to10/13:10/13to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to10/1:10/1to10/0:10/0to11/0:11/0to12/0:12/0to13/0:13/0to14/0:14/0to15/0:15/0tobottom15:,32,False,True
514,car,289,481,192,6/9to7/9,11/15to11/14,6/9to7/9:7/9to7/10:7/10to7/11:7/11to7/12:7/12to7/13:7/13to8/13:8/13to9/13:9/13to10/13:10/13to10/14:10/14to11/14:11/14to11/15:11/15to11/14:,12,True,True
579,car,289,571,282,2/8to3/8,12/15to13/15,2/8to3/8:3/8to3/9:3/9to3/10:3/10to3/11:3/11to3/12:3/12to3/13:3/13to4/13:4/13to5/13:5/13to6/13:6/13to7/13:7/13to8/13:8/13to9/13:9/13to10/13:10/13to10/14:10/14to11/14:11/14to11/15:11/15to12/15:12/15to13/15:,18,True,True
2566,car,289,412,123,5/15to6/15,10/11to10/10,5/15to6/15:6/15to7/15:7/15to8/15:8/15to9/15:9/15to10/15:10/15to10/14:10/14to10/13:10/13to10/12:10/12to10/11:10/11to10/10:,10,False,True
101,car,290,684,394,left0to0/0,15/15totop15,left0to0/0:0/0to1/0:1/0to2/0:2/0to3/0:3/0to4/0:4/0to5/0:5/0to6/0:6/0to7/0:7/0to8/0:8/0to9/0:9/0to10/0:10/0to10/1:10/1to10/2:10/2to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to10/13:10/13to10/14:10/14to10/15:10/15to11/15:11/15to12/15:12/15to13/15:13/15to14/15:14/15to15/15:15/15totop15:,32,False,True
2024,car,290,425,135,3/5to4/5,5/13to5/14,3/5to4/5:4/5to4/6:4/6to4/7:4/7to4/8:4/8to4/9:4/9to4/10:4/10to4/11:4/11to4/12:4/12to4/13:4/13to5/13:5/13to5/14:,11,True,True
305,motorcycle,291,687,396,right0to15/0,0/15totop0,right0to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to5/0:5/0to4/0:4/0to3/0:3/0to2/0:2/0to1/0:1/0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,32,False,True
2004,motorcycle,291,412,121,9/4to9/5,11/10to12/10,9/4to9/5:9/5to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to11/10:11/10to12/10:,9,False,True
2318,car,292,330,38,8/3to8/2,8/1to9/1,8/3to8/2:8/2to8/1:8/1to9/1:,3,True,True
2884,car,292,394,102,10/4to11/4,15/5to15/6,10/4to11/4:11/4to11/5:11/5to12/5:12/5to13/5:13/5to14/5:14/5to15/5:15/5to15/6:,7,True,True
2347,motorcycle,292,529,237,13/15to12/15,9/3to8/3,13/15to12/15:12/15to11/15:11/15to11/14:11/14to11/13:11/13to11/12:11/12to11/11:11/11to11/10:11/10to11/9:11/9to11/8:11/8to11/7:11/7to11/6:11/6to11/5:11/5to10/5:10/5to10/4:10/4to9/4:9/4to9/3:9/3to8/3:,17,True,True
782,car,293,670,377,1/13to1/14,15/3toright3,1/13to1/14:1/14to1/13:1/13to1/12:1/12to1/11:1/11to1/10:1/10to1/9:1/9to1/8:1/8to1/7:1/7to1/6:1/6to1/5:1/5to1/4:1/4to1/3:1/3to2/3:2/3to3/3:3/3to4/3:4/3to5/3:5/3to6/3:6/3to7/3:7/3to8/3:8/3to9/3:9/3to10/3:10/3to11/3:11/3to12/3:12/3to13/3:13/3to14/3:14/3to15/3:15/3toright3:,27,True,True
2581,car,293,473,180,right0to15/0,4/1to4/2,right0to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to11/1:11/1to10/1:10/1to9/1:9/1to8/1:8/1to7/1:7/1to6/1:6/1to5/1:5/1to4/1:4/1to4/2:,14,True,True
2202,car,294,493,199,15/4to15/3,8/10to9/10,15/4to15/3:15/3to14/3:14/3to13/3:13/3to12/3:12/3to11/3:11/3to10/3:10/3to9/3:9/3to8/3:8/3to8/4:8/4to8/5:8/5to8/6:8/6to8/7:8/7to8/8:8/8to8/9:8/9to8/10:8/10to9/10:,16,True,True
